interactor1	interactor2	interactor1_canon	interactor2_canon	query_term1	query_term2	organism	int_type
9606.ENSP00000347507	9606.ENSP00000450385	Q9H1D5	P14649	MYH7_HUMAN	MYL6B_HUMAN	human	interacts
9606.ENSP00000347507	9606.ENSP00000499406	Q9H1D5	P08590	MYH7_HUMAN	MYL3_HUMAN	human	interacts
9606.ENSP00000347507	9606.ENSP00000355537	Q9H1D5	P35609	MYH7_HUMAN	ACTN2_HUMAN	human	interacts
9606.ENSP00000347507	9606.ENSP00000467141	Q9H1D5	Q9UD97	MYH7_HUMAN	TITIN_HUMAN	human	interacts
9606.ENSP00000347507	9606.ENSP00000371336	Q9H1D5	P48788	MYH7_HUMAN	TNNI2_HUMAN	human	interacts
9606.ENSP00000347507	9606.ENSP00000499593	Q9H1D5	P45379	MYH7_HUMAN	TNNT2_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000378699	O00762	P06493	UBE2C_HUMAN		human	interacts
9606.ENSP00000348838	9606.ENSP00000404190	O00762	Q9H0H5	UBE2C_HUMAN	RGAP1_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000468425	O00762	P04183	UBE2C_HUMAN	KITH_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000420294	O00762	Q8NDX5	UBE2C_HUMAN	PHC3_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000493712	O00762	Q06609	UBE2C_HUMAN	RAD51_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000363019	O00762	P51668	UBE2C_HUMAN	UB2D1_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000441543	O00762	Q9UPK7	UBE2C_HUMAN	UBC_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000394394	O00762	Q9UJX3	UBE2C_HUMAN	APC7_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000414109	O00762	Q8NCD3	UBE2C_HUMAN	HJURP_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000481380	O00762	P20248	UBE2C_HUMAN	CCNA2_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000378529	O00762	Q9UM11	UBE2C_HUMAN	FZR1_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000362146	O00762	Q53HL2	UBE2C_HUMAN	BOREA_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000434614	O00762	P30260	UBE2C_HUMAN	CDC27_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000361540	O00762	Q12834	UBE2C_HUMAN	CDC20_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000356480	O00762	Q99496	UBE2C_HUMAN	RING2_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000418960	O00762	P38398	UBE2C_HUMAN	BRCA1_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000358813	O00762	P33981	UBE2C_HUMAN	TTK_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000388107	O00762	Q9UPK7	UBE2C_HUMAN	RL40_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000377793	O00762	O43663	UBE2C_HUMAN	PRC1_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000363322	O00762	Q8NHZ8	UBE2C_HUMAN	CDC26_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000478771	O00762	Q9UPK7	UBE2C_HUMAN	UBB_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000360540	O00762	Q53EZ4	UBE2C_HUMAN	CEP55_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000378350	O00762	Q9UJX2	UBE2C_HUMAN	CDC23_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000361298	O00762	Q99661	UBE2C_HUMAN	KIF2C_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000421842	O00762	Q9BS18	UBE2C_HUMAN	APC13_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000369497	O00762	P51587	UBE2C_HUMAN	BRCA2_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000477760	O00762	Q96DE5	UBE2C_HUMAN	APC16_HUMAN	human	interacts
9606.ENSP00000348838	9606.ENSP00000357643	O00762	P46013	UBE2C_HUMAN	KI67_HUMAN	human	interacts
9606.ENSP00000262178	9606.ENSP00000327246	P41587	P32241	VIPR2_HUMAN	VIPR1_HUMAN	human	interacts
9606.ENSP00000368452	9606.ENSP00000426786	P50583	Q02153	AP4A_HUMAN	GCYB1_HUMAN	human	interacts
9606.ENSP00000368452	9606.ENSP00000376886	P50583	P22392	AP4A_HUMAN	NDKB_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000379658	O75376	P41212	NCOR1_HUMAN	ETV6_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000328773	O75376	O94992	NCOR1_HUMAN	HEXI1_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000362674	O75376	Q9NP76	NCOR1_HUMAN	HDAC8_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000287820	O75376	Q15180	NCOR1_HUMAN	PPARG_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000430432	O75376	Q92769	NCOR1_HUMAN	HDAC2_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000477707	O75376	Q13133	NCOR1_HUMAN	NR1H3_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000379841	O75376	Q13227	NCOR1_HUMAN	GPS2_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000384517	O75376	O00327	NCOR1_HUMAN	BMAL1_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000402257	O75376	Q6IBL1	NCOR1_HUMAN	MTG8_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000310928	O75376	Q03181	NCOR1_HUMAN	PPARD_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000340883	O75376	Q12824	NCOR1_HUMAN	SNF5_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000384371	O75376	P41182	NCOR1_HUMAN	BCL6_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000383042	O75376	O60341	NCOR1_HUMAN	KDM1A_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000332296	O75376	P10826	NCOR1_HUMAN	RARB_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000307208	O75376	Q12830	NCOR1_HUMAN	BPTF_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000399968	O75376	Q15596	NCOR1_HUMAN	NCOA2_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000284981	O75376	Q9UC33	NCOR1_HUMAN	A4_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000384018	O75376	Q9Y618	NCOR1_HUMAN	NCOR2_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000335153	O75376	P07900	NCOR1_HUMAN	HS90A_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000451129	O75376	Q13573	NCOR1_HUMAN	SNW1_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000415243	O75376	P12757	NCOR1_HUMAN	SKIL_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000325120	O75376	P06401	NCOR1_HUMAN	PRGR_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000305422	O75376	P17676	NCOR1_HUMAN	CEBPB_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000399982	O75376	P49848	NCOR1_HUMAN	TAF6_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000362649	O75376	Q13547	NCOR1_HUMAN		human	interacts
9606.ENSP00000268712	9606.ENSP00000419692	O75376	P19793	NCOR1_HUMAN	RXRA_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000355657	O75376	Q16695	NCOR1_HUMAN	H31T_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000440864	O75376	P22736	NCOR1_HUMAN	NR4A1_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000333277	O75376	Q71DI3	NCOR1_HUMAN	H32_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000343896	O75376	P51532	NCOR1_HUMAN	SMCA4_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000368253	O75376	P51843	NCOR1_HUMAN	NR0B1_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000300651	O75376	Q15648	NCOR1_HUMAN		human	interacts
9606.ENSP00000268712	9606.ENSP00000360609	O75376	P08238	NCOR1_HUMAN	HS90B_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000269305	O75376	Q8J016	NCOR1_HUMAN	P53_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000363822	O75376	P10275	NCOR1_HUMAN	ANDR_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000352252	O75376	Q6NXU4	NCOR1_HUMAN	H31_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000343925	O75376	Q92731	NCOR1_HUMAN	ESR2_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000405330	O75376	P03372	NCOR1_HUMAN	ESR1_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000312987	O75376	Q6B4V7	NCOR1_HUMAN	HNF4A_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000388107	O75376	Q9UPK7	NCOR1_HUMAN	RL40_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000362592	O75376	Q09028	NCOR1_HUMAN	RBBP4_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000379904	O75376	P10828	NCOR1_HUMAN	THB_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000499121	O75376	P55055	NCOR1_HUMAN	NR1H2_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000316578	O75376	Q15022	NCOR1_HUMAN	SUZ12_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000447149	O75376	Q96RI1	NCOR1_HUMAN	NR1H4_HUMAN	human	interacts
9606.ENSP00000268712	9606.ENSP00000385216	O75376	Q7KYV3	NCOR1_HUMAN	NCOA1_HUMAN	human	interacts
9606.ENSP00000357789	9606.ENSP00000370867	P20930	Q08188	FILA_HUMAN	TGM3_HUMAN	human	interacts
9606.ENSP00000359504	9606.ENSP00000360869	P32455	P09914	GBP1_HUMAN	IFIT1_HUMAN	human	interacts
9606.ENSP00000359504	9606.ENSP00000374455	P32455	Q13501	GBP1_HUMAN	SQSTM_HUMAN	human	interacts
9606.ENSP00000359504	9606.ENSP00000496832	P32455	P05161	GBP1_HUMAN	ISG15_HUMAN	human	interacts
9606.ENSP00000359504	9606.ENSP00000381601	P32455	P20591	GBP1_HUMAN	MX1_HUMAN	human	interacts
9606.ENSP00000359506	9606.ENSP00000500386	Q06787	Q9UQM7	FMR1_HUMAN	KCC2A_HUMAN	human	interacts
9606.ENSP00000359506	9606.ENSP00000392500	Q06787	Q8N2Q7	FMR1_HUMAN	NLGN1_HUMAN	human	interacts
9606.ENSP00000359506	9606.ENSP00000481038	Q06787	Q7L576	FMR1_HUMAN	CYFP1_HUMAN	human	interacts
9606.ENSP00000359506	9606.ENSP00000370483	Q06787	Q8N0W4	FMR1_HUMAN	NLGNX_HUMAN	human	interacts
9606.ENSP00000359506	9606.ENSP00000425561	Q06787	P06730	FMR1_HUMAN	IF4E_HUMAN	human	interacts
9606.ENSP00000359506	9606.ENSP00000377681	Q06787	Q13283	FMR1_HUMAN	G3BP1_HUMAN	human	interacts
9606.ENSP00000359506	9606.ENSP00000364289	Q06787	Q09161	FMR1_HUMAN	NCBP1_HUMAN	human	interacts
9606.ENSP00000359506	9606.ENSP00000478754	Q06787	P26196	FMR1_HUMAN	DDX6_HUMAN	human	interacts
9606.ENSP00000359506	9606.ENSP00000437256	Q06787	Q9UPY3	FMR1_HUMAN	DICER_HUMAN	human	interacts
9606.ENSP00000359506	9606.ENSP00000451291	Q06787	Q96HK7	FMR1_HUMAN	HNRPC_HUMAN	human	interacts
9606.ENSP00000379111	9606.ENSP00000432511	Q9H185	P52333	IL4RA_HUMAN	JAK3_HUMAN	human	interacts
9606.ENSP00000379111	9606.ENSP00000442424	Q9H185	Q9GZX6	IL4RA_HUMAN	IL22_HUMAN	human	interacts
9606.ENSP00000379111	9606.ENSP00000385675	Q9H185	P05231	IL4RA_HUMAN		human	interacts
9606.ENSP00000262193	9606.ENSP00000396937	P20618	Q9UNM6	PSB1_HUMAN	PSD13_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000348442	P20618	O00232	PSB1_HUMAN	PSD12_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000266087	P20618	Q9Y3I1	PSB1_HUMAN	FBX7_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000271308	P20618	P28066	PSB1_HUMAN	PSA5_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000272317	P20618	Q9UPK7	PSB1_HUMAN	RS27A_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000441543	P20618	Q9UPK7	PSB1_HUMAN	UBC_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000362334	P20618	P49721	PSB1_HUMAN	PSB2_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000386541	P20618	O00487	PSB1_HUMAN	PSDE_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000310572	P20618	P62195	PSB1_HUMAN	PRS8_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000364016	P20618	P28062	PSB1_HUMAN	PSB8_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000309474	P20618	Q99460	PSB1_HUMAN	PSMD1_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000481029	P20618	P17980	PSB1_HUMAN	PRS6A_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000483688	P20618	P49720	PSB1_HUMAN	PSB3_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000388107	P20618	Q9UPK7	PSB1_HUMAN	RL40_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000351314	P20618	P40306	PSB1_HUMAN	PSB10_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000478771	P20618	Q9UPK7	PSB1_HUMAN	UBB_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000264639	P20618	O43242	PSB1_HUMAN	PSMD3_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000359910	P20618	O14818	PSB1_HUMAN	PSA7_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000418695	P20618	Q15008	PSB1_HUMAN	PSMD6_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000356421	P20618	Q9Y5K5	PSB1_HUMAN	UCHL5_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000391211	P20618	P35998	PSB1_HUMAN	PRS7_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000270142	P20618	P00441	PSB1_HUMAN	SODC_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000355325	P20618	Q9TNN9	PSB1_HUMAN	PSB5_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000290541	P20618	P28070	PSB1_HUMAN	PSB4_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000414359	P20618	P25786	PSB1_HUMAN	PSA1_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000372155	P20618	Q06323	PSB1_HUMAN	PSME1_HUMAN	human	interacts
9606.ENSP00000262193	9606.ENSP00000270586	P20618	P28072	PSB1_HUMAN	PSB6_HUMAN	human	interacts
9606.ENSP00000368458	9606.ENSP00000478771	P12004	Q9UPK7	PCNA_HUMAN	UBB_HUMAN	human	interacts
9606.ENSP00000368458	9606.ENSP00000496832	P12004	P05161	PCNA_HUMAN	ISG15_HUMAN	human	interacts
9606.ENSP00000368458	9606.ENSP00000388107	P12004	Q9UPK7	PCNA_HUMAN	RL40_HUMAN	human	interacts
9606.ENSP00000368458	9606.ENSP00000384849	P12004	P38936	PCNA_HUMAN	CDN1A_HUMAN	human	interacts
9606.ENSP00000368458	9606.ENSP00000428209	P12004	Q15819	PCNA_HUMAN	UB2V2_HUMAN	human	interacts
9606.ENSP00000368458	9606.ENSP00000481380	P12004	P20248	PCNA_HUMAN	CCNA2_HUMAN	human	interacts
9606.ENSP00000368458	9606.ENSP00000497910	P12004	P61769	PCNA_HUMAN	B2MG_HUMAN	human	interacts
9606.ENSP00000368458	9606.ENSP00000441543	P12004	Q9UPK7	PCNA_HUMAN	UBC_HUMAN	human	interacts
9606.ENSP00000368458	9606.ENSP00000378699	P12004	P06493	PCNA_HUMAN		human	interacts
9606.ENSP00000368458	9606.ENSP00000493712	P12004	Q06609	PCNA_HUMAN	RAD51_HUMAN	human	interacts
9606.ENSP00000368458	9606.ENSP00000484288	P12004	P49917	PCNA_HUMAN	DNLI4_HUMAN	human	interacts
9606.ENSP00000391211	9606.ENSP00000483688	P35998	P49720	PRS7_HUMAN	PSB3_HUMAN	human	interacts
9606.ENSP00000391211	9606.ENSP00000499044	P35998	P42677	PRS7_HUMAN	RS27_HUMAN	human	interacts
9606.ENSP00000391211	9606.ENSP00000396937	P35998	Q9UNM6	PRS7_HUMAN	PSD13_HUMAN	human	interacts
9606.ENSP00000391211	9606.ENSP00000481029	P35998	P17980	PRS7_HUMAN	PRS6A_HUMAN	human	interacts
9606.ENSP00000391211	9606.ENSP00000441543	P35998	Q9UPK7	PRS7_HUMAN	UBC_HUMAN	human	interacts
9606.ENSP00000391211	9606.ENSP00000418695	P35998	Q15008	PRS7_HUMAN	PSMD6_HUMAN	human	interacts
9606.ENSP00000391211	9606.ENSP00000478771	P35998	Q9UPK7	PRS7_HUMAN	UBB_HUMAN	human	interacts
9606.ENSP00000391211	9606.ENSP00000414359	P35998	P25786	PRS7_HUMAN	PSA1_HUMAN	human	interacts
9606.ENSP00000391211	9606.ENSP00000481646	P35998	P46783	PRS7_HUMAN	RS10_HUMAN	human	interacts
9606.ENSP00000391211	9606.ENSP00000472985	P35998	P46782	PRS7_HUMAN	RS5_HUMAN	human	interacts
9606.ENSP00000391211	9606.ENSP00000495273	P35998	P62081	PRS7_HUMAN	RS7_HUMAN	human	interacts
9606.ENSP00000429824	9606.ENSP00000483185	Q14677	P63010	EPN4_HUMAN	AP2B1_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000358813	Q9ULW0	P33981	TPX2_HUMAN	TTK_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000361540	Q9ULW0	Q12834	TPX2_HUMAN	CDC20_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000418960	Q9ULW0	P38398	TPX2_HUMAN	BRCA1_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000302530	Q9ULW0	O43683	TPX2_HUMAN	BUB1_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000355506	Q9ULW0	Q9UQ84	TPX2_HUMAN	EXO1_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000377793	Q9ULW0	O43663	TPX2_HUMAN	PRC1_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000301633	Q9ULW0	Q9P2W8	TPX2_HUMAN	BIRC5_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000360540	Q9ULW0	Q53EZ4	TPX2_HUMAN	CEP55_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000361298	Q9ULW0	Q99661	TPX2_HUMAN	KIF2C_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000378699	Q9ULW0	P06493	TPX2_HUMAN		human	interacts
9606.ENSP00000300403	9606.ENSP00000357643	Q9ULW0	P46013	TPX2_HUMAN	KI67_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000319417	Q9ULW0	Q8IX90	TPX2_HUMAN	SKA3_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000301019	Q9ULW0	Q9H211	TPX2_HUMAN	CDT1_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000348838	Q9ULW0	O00762	TPX2_HUMAN	UBE2C_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000493712	Q9ULW0	Q06609	TPX2_HUMAN	RAD51_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000468425	Q9ULW0	P04183	TPX2_HUMAN	KITH_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000404190	Q9ULW0	Q9H0H5	TPX2_HUMAN	RGAP1_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000481380	Q9ULW0	P20248	TPX2_HUMAN	CCNA2_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000326550	Q9ULW0	Q9Y6A5	TPX2_HUMAN	TACC3_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000414109	Q9ULW0	Q8NCD3	TPX2_HUMAN	HJURP_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000336868	Q9ULW0	P49450	TPX2_HUMAN	CENPA_HUMAN	human	interacts
9606.ENSP00000300403	9606.ENSP00000362146	Q9ULW0	Q53HL2	TPX2_HUMAN	BOREA_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000369899	Q15382	Q7L523	RHEB_HUMAN	RRAGA_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000375711	Q15382	Q96B36	RHEB_HUMAN	AKTS1_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000361930	Q15382	P31946	RHEB_HUMAN	1433B_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000357288	Q15382	Q9Y2Q5	RHEB_HUMAN	LTOR2_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000343118	Q15382	Q0VGL1	RHEB_HUMAN	LTOR4_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000287600	Q15382	O43924	RHEB_HUMAN	PDE6D_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000354558	Q15382	P42345	RHEB_HUMAN	MTOR_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000362092	Q15382	Q9HB90	RHEB_HUMAN	RRAGC_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000451828	Q15382	P31749	RHEB_HUMAN		human	interacts
9606.ENSP00000262187	9606.ENSP00000361021	Q15382	P60484	RHEB_HUMAN		human	interacts
9606.ENSP00000262187	9606.ENSP00000298552	Q15382	Q92574	RHEB_HUMAN	TSC1_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000278671	Q15382	Q6IAA8	RHEB_HUMAN	LTOR1_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000307305	Q15382	Q9NX09	RHEB_HUMAN	DDIT4_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000475727	Q15382	Q9P0N9	RHEB_HUMAN	TBCD7_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000425561	Q15382	P06730	RHEB_HUMAN	IF4E_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000380070	Q15382	P04406	RHEB_HUMAN	G3P_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000424183	Q15382	Q9UHA4	RHEB_HUMAN	LTOR3_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000357625	Q15382	Q12983	RHEB_HUMAN	BNIP3_HUMAN	human	interacts
9606.ENSP00000262187	9606.ENSP00000457870	Q15382	Q9BVC4	RHEB_HUMAN	LST8_HUMAN	human	interacts
9606.ENSP00000229595	9606.ENSP00000346453	Q9Y294	Q8TEX9	ASF1A_HUMAN	IPO4_HUMAN	human	interacts
9606.ENSP00000229595	9606.ENSP00000296417	Q9Y294	P0C0S5	ASF1A_HUMAN	H2AZ_HUMAN	human	interacts
9606.ENSP00000229595	9606.ENSP00000406549	Q9Y294	Q70Q87	ASF1A_HUMAN	TAF1_HUMAN	human	interacts
9606.ENSP00000229595	9606.ENSP00000263208	Q9Y294	P54198	ASF1A_HUMAN	HIRA_HUMAN	human	interacts
9606.ENSP00000229595	9606.ENSP00000333277	Q9Y294	Q71DI3	ASF1A_HUMAN	H32_HUMAN	human	interacts
9606.ENSP00000229595	9606.ENSP00000352252	Q9Y294	Q6NXU4	ASF1A_HUMAN	H31_HUMAN	human	interacts
9606.ENSP00000229595	9606.ENSP00000244537	Q9Y294	P62805	ASF1A_HUMAN	H4_HUMAN	human	interacts
9606.ENSP00000229595	9606.ENSP00000355657	Q9Y294	Q16695	ASF1A_HUMAN	H31T_HUMAN	human	interacts
9606.ENSP00000229595	9606.ENSP00000254810	Q9Y294	P84243	ASF1A_HUMAN	H33_HUMAN	human	interacts
9606.ENSP00000229595	9606.ENSP00000263382	Q9Y294	Q9NVP2	ASF1A_HUMAN	ASF1B_HUMAN	human	interacts
9606.ENSP00000229595	9606.ENSP00000258962	Q9Y294	Q07955	ASF1A_HUMAN	SRSF1_HUMAN	human	interacts
9606.ENSP00000229595	9606.ENSP00000362592	Q9Y294	Q09028	ASF1A_HUMAN	RBBP4_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000451828	Q9H2C9	P31749	EGFR_HUMAN		human	interacts
9606.ENSP00000275493	9606.ENSP00000303208	Q9H2C9	Q8NBP7	EGFR_HUMAN	PCSK9_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000376197	Q9H2C9	P02786	EGFR_HUMAN	TFR1_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000361405	Q9H2C9	P14780	EGFR_HUMAN	MMP9_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000306512	Q9H2C9	Q9UCS0	EGFR_HUMAN	IL8_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000354558	Q9H2C9	P42345	EGFR_HUMAN	MTOR_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000370989	Q9H2C9	Q9NZQ7	EGFR_HUMAN	PD1L1_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000278568	Q9H2C9	Q13153	EGFR_HUMAN	PAK1_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000327513	Q9H2C9	P09603	EGFR_HUMAN	CSF1_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000483825	Q9H2C9	Q9Y6K9	EGFR_HUMAN	NEMO_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000379140	Q9H2C9	Q9H554	EGFR_HUMAN	SDF1_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000378699	Q9H2C9	P06493	EGFR_HUMAN		human	interacts
9606.ENSP00000275493	9606.ENSP00000303830	Q9H2C9	P06213	EGFR_HUMAN	INSR_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000493728	Q9H2C9	Q92907	EGFR_HUMAN	GRB10_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000376024	Q9H2C9	Q9Y5X1	EGFR_HUMAN	SNX9_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000369581	Q9H2C9	P01574	EGFR_HUMAN	IFNB_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000284440	Q9H2C9	P09936	EGFR_HUMAN	UCHL1_HUMAN	human	interacts
9606.ENSP00000275493	9606.ENSP00000437125	Q9H2C9	P11142	EGFR_HUMAN	HSP7C_HUMAN	human	interacts
